交易日期,品種代碼,魚貨名稱,市場名稱,上價,中價,下價,交易量,平均價
1120204,6008,圓鱈片,埔心,83.3,83.3,83.3,12.0,83.3
1120204,6009,比目魚片,斗南,151.9,140.9,140.0,168.0,142.9
1120204,6010,鮭魚片,埔心,387.9,270.0,120.1,102.0,263.6
1120204,6010,鮭魚片,彰化,358.0,243.0,107.0,167.0,242.6
1120204,6021,鹹魚,新營,134.0,134.0,134.0,72.0,134.0
1120204,6031,魚丸,桃園,83.0,60.0,0.0,230.0,62.4
1120204,6049,其他加工,新竹,230.0,0.0,0.0,30.0,230.0
1120204,6049,其他加工,新營,58.0,58.0,58.0,24.0,58.0
1120204,6113,魚皮,埔心,80.0,80.0,80.0,131.0,80.0
1120204,1011,吳郭魚,三重,66.0,56.0,46.8,7930.5,50.1
1120204,1011,吳郭魚,台北,58.5,49.2,39.5,7494.6,49.1
1120204,1011,吳郭魚,新營,98.5,82.7,60.1,60.6,81.4
1120204,1011,吳郭魚,嘉義,68.6,65.7,48.3,1652.5,62.8
1120204,1012,尼羅紅魚,台中,132.0,131.5,131.0,120.0,131.5
1120204,1019,其他吳郭,斗南,140.0,127.3,110.4,137.5,126.4
1120204,1019,其他吳郭,新竹,0.0,15.0,0.0,60.0,15.0
1120204,1023,草魚,彰化,120.0,113.0,90.0,306.2,112.9
1120204,1024,大頭鰱,三重,100.0,100.0,100.0,10.3,100.0
1120204,1024,大頭鰱,彰化,70.0,51.0,39.0,542.0,51.1
1120204,1027,烏鰡,佳里,135.0,136.0,135.0,18.2,135.0
1120204,1027,烏鰡,彰化,125.0,121.0,120.0,46.1,120.8
1120204,1041,虱目魚,興達港,0.0,0.0,0.0,50.0,80.0
1120204,1061,豆仔,佳里,65.0,65.0,65.0,5.4,65.0
1120204,1061,豆仔,嘉義,135.8,102.4,59.8,210.1,100.5
1120204,1061,豆仔,彰化,142.0,97.0,40.0,126.7,96.5
1120204,1071,金目鱸,台南,120.0,120.0,120.0,1816.6,120.0
1120204,1072,加州鱸,新營,127.3,106.6,103.0,80.1,110.0
1120204,1121,鱒魚,埔心,210.4,203.6,191.1,135.0,202.4
1120204,1141,田蛙,埔心,153.9,108.4,52.0,132.0,106.2
1120204,1141,田蛙,桃園,0.0,60.0,50.0,73.0,54.5
1120204,1162,赤翅,斗南,210.0,210.0,210.0,12.0,210.0
1120204,1162,赤翅,埔心,188.0,186.7,183.0,30.0,186.2
1120204,1165,黃鍚鯛,彰化,306.0,302.0,300.0,24.0,301.5
1120204,1171,青斑,桃園,180.0,171.0,160.0,276.0,171.5
1120204,1171,青斑,嘉義,180.0,173.9,165.0,90.0,173.3
1120204,1172,淡水珍珠石斑,埔心,161.3,124.1,92.6,206.0,125.2
1120204,1172,淡水珍珠石斑,桃園,171.0,150.6,130.0,66.0,150.5
1120204,1172,淡水珍珠石斑,新竹,153.9,131.3,110.0,113.0,131.6
1120204,1172,淡水珍珠石斑,彰化,150.0,120.0,86.0,95.0,119.8
1120204,1173,龍膽石斑,埔心,370.0,314.1,69.0,219.8,276.2
1120204,1174,珍珠龍膽/龍虎斑,岡山,210.1,185.8,170.8,731.6,187.7
1120204,1181,黃臘鰺(紅杉),彰化,272.0,132.0,89.0,690.0,131.8
1120204,1201,富貴魚,彰化,157.0,155.0,154.0,42.0,155.3
1120204,1272,午仔魚,台北,203.8,154.2,90.0,626.0,151.3
1120204,1272,午仔魚,梓官,345.5,188.0,141.8,105.9,210.3
1120204,1999,其他養殖,嘉義,72.5,25.8,10.0,149.0,32.0
1120204,2011,加臘,澎湖,453.0,440.4,306.0,22.1,416.0
1120204,2012,赤宗,興達港,0.0,0.0,0.0,40.0,40.0
1120204,2015,黑鯛,苗栗,295.0,0.0,0.0,6.2,295.0
1120204,2015,黑鯛,新竹,385.2,304.8,251.6,52.6,310.2
1120204,2021,金線,新營,400.0,400.0,400.0,7.8,400.0
1120204,2021,金線,彰化,484.0,419.0,161.0,148.9,419.0
1120204,2063,黑口,埔心,453.7,34.2,33.0,5.4,117.9
1120204,2063,黑口,梓官,186.3,112.0,49.7,31.1,114.4
1120204,2063,黑口,彰化,652.0,568.0,258.0,15.0,568.4
1120204,2064,白口,台北,222.9,167.6,81.6,296.2,161.4
1120204,2064,白口,新營,162.9,155.5,137.9,78.0,153.5
1120204,2066,油口,桃園,260.0,0.0,0.0,6.0,260.0
1120204,2072,目孔,台北,125.0,120.6,120.0,57.7,121.4
1120204,2073,硬尾,岡山,53.6,51.7,49.2,140.0,51.6
1120204,2079,紅魽,新竹,240.0,0.0,0.0,1.5,240.0
1120204,2080,黑魽,台北,400.0,385.3,326.7,7.5,385.3
1120204,2091,白鯧,新竹,514.5,248.4,137.2,120.8,279.4
1120204,2099,其他鯧類,斗南,147.5,138.6,130.0,53.0,138.7
1120204,2121,真鰹,桃園,0.0,40.0,0.0,80.0,40.0
1120204,2122,花鰹,桃園,70.0,51.0,48.0,157.5,52.2
1120204,2124,煙仔虎,新營,94.0,92.5,88.0,39.0,91.9
1120204,2133,黑皮旗,台中,187.5,165.0,140.0,761.0,157.5
1120204,2136,旗魚肉,桃園,0.0,160.0,0.0,32.0,160.0
1120204,2136,旗魚肉,彰化,240.0,239.0,238.0,37.0,239.0
1120204,2141,土魠,新竹,403.2,343.4,258.4,360.2,338.3
1120204,2142,馬加,桃園,192.0,170.3,162.0,66.7,172.6
1120204,2142,馬加,梓官,398.0,337.1,244.6,259.7,330.8
1120204,2159,其他鯊魚,新竹,100.0,95.3,76.3,572.0,95.3
1120204,2161,魷魚,彰化,120.0,107.0,18.0,119.3,106.6
1120204,2163,花枝,佳里,175.0,175.0,175.0,19.3,175.0
1120204,2163,花枝,新竹,278.0,247.0,224.7,204.3,248.7
1120204,2163,花枝,彰化,269.0,267.0,265.0,120.0,266.5
1120204,2166,小卷,台中,0.0,150.0,0.0,48.0,150.0
1120204,2168,目斗,台中,0.0,156.0,0.0,1.0,156.0
1120204,2169,章魚,埔心,127.8,104.0,97.0,210.0,107.4
1120204,2181,馬頭魚,梓官,647.4,586.8,510.0,6.8,583.5
1120204,2191,龍尖、青嘴,台中,280.0,205.0,158.0,13.0,198.0
1120204,2211,狗母,彰化,243.0,77.0,50.0,141.2,76.8
1120204,2261,肉魚,台中,580.8,305.7,167.2,1775.0,266.4
1120204,2261,肉魚,新竹,382.3,214.6,126.2,328.0,230.4
1120204,2291,暑魚,彰化,46.0,42.0,39.0,12.4,42.0
1120204,2331,鯖魚,新竹,33.2,14.6,10.0,80.1,14.6
1120204,2341,（日本）白帶魚,台中,228.4,170.5,66.9,4105.0,164.8
1120204,2351,鱝(魴仔),台中,0.0,79.0,0.0,15.0,79.0
1120204,2351,鱝(魴仔),彰化,139.0,88.0,10.0,27.1,88.2
1120204,2411,龍舌,新竹,300.0,0.0,0.0,0.4,300.0
1120204,2441,牛尾,新竹,182.1,118.3,65.0,7.8,120.4
1120204,2512,加志,花蓮,0.0,300.0,0.0,15.4,300.0
1120204,2532,九岩,桃園,0.0,160.0,0.0,9.4,160.0
1120204,2562,什魚,彰化,276.0,88.0,10.0,496.8,88.1
1120204,2563,象魚(臭肚),台中,0.0,191.0,0.0,4.0,191.0
1120204,2563,象魚(臭肚),澎湖,150.0,141.7,100.0,214.0,135.0
1120204,2611,水針,新竹,253.6,170.8,135.0,11.2,180.2
1120204,2611,水針,彰化,30.0,29.0,25.0,71.0,28.9
1120204,3106,勿仔(凍),嘉義,195.6,190.5,189.0,112.0,191.2
1120204,3131,劍旗魚凍,東港,130.0,128.9,80.0,253.0,119.3
1120204,3169,章魚(凍),台中,0.0,172.0,0.0,45.0,172.0
1120204,3203,紅條(凍),台中,0.0,340.5,0.0,105.0,340.5
1120204,3261,肉魚(凍),三重,0.0,0.0,34.0,17.9,34.0
1120204,3261,肉魚(凍),嘉義,199.0,179.8,164.0,60.0,180.5
1120204,3521,秋刀(凍),三重,0.0,70.0,0.0,200.0,70.0
1120204,3641,比目魚,台北,268.8,243.4,188.4,722.9,237.5
1120204,3641,比目魚,彰化,380.0,343.0,310.0,44.8,343.1
1120204,3781,鮭魚(凍),台北,0.0,100.0,0.0,900.0,100.0
1120204,3781,鮭魚(凍),佳里,430.0,305.0,280.0,114.3,318.0
1120204,4010,溪蝦,新竹,324.0,308.6,306.0,42.0,311.1
1120204,4015,白蝦,苗栗,275.0,245.0,215.0,86.0,245.6
1120204,4015,白蝦,桃園,380.0,275.4,200.0,339.0,271.8
1120204,4015,白蝦,嘉義,199.0,193.3,191.0,80.0,194.0
1120204,4015,白蝦,彰化,253.0,220.0,187.0,41.1,220.0
1120204,4016,蝦仁,桃園,120.0,95.0,0.0,228.0,103.9
1120204,4032,泰國蝦養,桃園,0.0,150.0,0.0,48.0,150.0
1120204,4071,劍蝦,苗栗,135.0,0.0,0.0,20.0,135.0
1120204,4081,白秋蝦海,新竹,160.0,152.1,150.0,17.1,153.3
1120204,4509,其他蝦類,梓官,210.0,134.1,79.7,298.4,138.4
1120204,5012,牡蠣養,台中,150.0,133.5,64.7,980.0,132.4
1120204,5012,牡蠣養,桃園,210.0,86.3,56.8,653.0,88.0
1120204,5022,文蛤養,岡山,151.0,138.4,67.9,246.1,126.9
1120204,5022,文蛤養,苗栗,0.0,0.0,45.0,57.0,45.0
1120204,5022,文蛤養,埔心,88.2,63.2,39.5,122.0,63.5
1120204,5061,鐘螺(海),澎湖,475.2,282.3,200.0,496.8,304.4
1120204,5111,鳳螺(海),苗栗,90.0,0.0,0.0,28.5,90.0
1120204,5111,鳳螺(海),梓官,460.0,460.0,460.0,48.5,460.0
1120204,6031,魚丸,新竹,0.0,80.0,0.0,24.0,80.0
1120204,6050,熟卷,台中,0.0,150.0,0.0,48.0,150.0
1120204,6099,其他熟魚,斗南,150.0,150.0,150.0,12.0,150.0
1120204,6101,海菜,三重,0.0,50.0,0.0,18.0,50.0
1120204,6101,海菜,斗南,13.0,13.0,13.0,50.0,13.0
1120204,6111,魚內臟,彰化,120.0,82.0,65.0,86.3,81.8
1120204,6112,魚卵,台南,210.0,210.0,210.0,220.0,210.0
1120204,9999,其他,三重,20.0,20.0,20.0,5000.0,20.0
1120204,9999,其他,梓官,332.4,332.4,332.4,83.7,332.4
1120204,1012,尼羅紅魚,三重,110.0,110.0,110.0,29.6,110.0
1120204,1019,其他吳郭,台北,139.7,95.3,50.0,1220.3,95.1
1120204,1023,草魚,台北,120.0,116.6,112.8,203.4,116.5
1120204,1024,大頭鰱,台中,0.0,60.0,0.0,288.0,60.0
1120204,1024,大頭鰱,桃園,0.0,0.0,50.0,72.0,50.0
1120204,1042,虱目魚肚,嘉義,239.0,239.0,239.0,11.0,239.0
1120204,1051,烏仔魚,埔心,50.0,49.7,48.0,85.7,49.4
1120204,1071,金目鱸,三重,135.0,130.0,95.1,945.4,100.8
1120204,1071,金目鱸,梓官,104.9,74.3,34.2,184.1,72.4
1120204,1071,金目鱸,新營,94.8,88.6,79.3,47.8,87.9
1120204,1072,加州鱸,斗南,122.3,103.8,88.0,301.0,104.3
1120204,1072,加州鱸,台北,143.0,100.0,85.7,750.6,105.7
1120204,1072,加州鱸,彰化,126.0,108.0,97.0,571.0,107.6
1120204,1073,七星鱸,斗南,77.0,74.3,65.0,30.0,73.0
1120204,1074,銀花鱸,苗栗,125.0,0.0,0.0,18.0,125.0
1120204,1141,田蛙,台北,0.0,125.0,0.0,36.0,125.0
1120204,1163,黑鯛,台中,280.0,224.3,175.0,179.0,213.3
1120204,1165,黃鍚鯛,苗栗,290.0,287.5,285.0,6.2,287.4
1120204,1171,青斑,台北,207.6,201.5,200.0,157.0,201.5
1120204,1172,淡水珍珠石斑,三重,0.0,0.0,135.0,57.0,135.0
1120204,1172,淡水珍珠石斑,嘉義,141.8,122.6,109.0,124.7,123.8
1120204,1173,龍膽石斑,斗南,350.0,350.0,350.0,20.0,350.0
1120204,1173,龍膽石斑,桃園,270.0,250.0,0.0,31.8,259.6
1120204,1174,珍珠龍膽/龍虎斑,三重,0.0,172.9,132.2,235.1,138.6
1120204,1181,黃臘鰺(紅杉),斗南,151.4,91.1,84.0,317.4,101.7
1120204,1181,黃臘鰺(紅杉),台北,129.4,107.3,98.6,1111.0,110.0
1120204,1181,黃臘鰺(紅杉),台南,260.0,260.0,260.0,1038.5,260.0
1120204,1191,香魚,嘉義,67.0,67.0,67.0,18.0,67.0
1120204,1272,午仔魚,三重,0.0,180.0,150.0,2500.0,165.7
1120204,1272,午仔魚,埔心,228.6,156.8,90.7,875.7,157.9
1120204,2011,加臘,梓官,560.0,408.9,40.0,7.5,365.3
1120204,2012,赤宗,台中,402.5,168.1,31.4,971.0,215.8
1120204,2012,赤宗,彰化,539.0,284.0,156.0,231.8,283.9
1120204,2042,紅魚,台中,306.8,261.6,232.3,240.0,254.3
1120204,2061,黃花,三重,200.0,190.0,180.0,410.4,190.0
1120204,2063,黑口,新竹,69.5,37.3,24.0,9.2,41.1
1120204,2064,白口,佳里,170.0,130.0,100.0,54.0,151.7
1120204,2071,四破,台中,68.3,50.9,49.0,573.0,51.1
1120204,2073,硬尾,台北,75.5,53.6,37.1,173.8,54.7
1120204,2091,白鯧,梓官,727.5,432.9,155.7,60.1,436.4
1120204,2092,黑鯧,梓官,341.1,188.4,137.7,95.6,208.8
1120204,2093,銀鯧,埔心,116.0,112.3,111.0,38.8,112.8
1120204,2099,其他鯧類,桃園,0.0,119.8,0.0,119.0,119.8
1120204,2099,其他鯧類,新營,119.0,119.0,119.0,12.0,119.0
1120204,2151,大鯊,台北,88.0,52.1,47.1,1185.2,58.6
1120204,2163,花枝,新營,198.0,150.5,103.0,36.0,150.5
1120204,2164,透抽,斗南,293.2,248.6,237.1,364.3,255.2
1120204,2181,馬頭魚,台北,315.4,203.4,96.5,2077.0,204.4
1120204,2181,馬頭魚,埔心,110.5,105.8,99.5,160.0,105.5
1120204,2191,龍尖、青嘴,花蓮,400.0,363.9,350.0,9.0,363.9
1120204,2201,石斑魚,新竹,700.0,0.0,0.0,0.8,700.0
1120204,2211,狗母,斗南,98.6,74.5,66.3,48.6,77.7
1120204,2211,狗母,埔心,94.6,57.1,36.4,18.0,60.5
1120204,2251,皮刀,桃園,59.0,56.3,46.0,200.0,49.3
1120204,2261,肉魚,埔心,282.5,189.4,86.6,566.5,187.5
1120204,2271,午仔魚,埔心,29.9,26.0,13.8,65.5,24.3
1120204,2271,午仔魚,梓官,108.6,24.1,20.0,170.2,40.2
1120204,2291,暑魚,梓官,80.0,66.9,50.0,26.8,66.2
1120204,2301,尖梭,新竹,120.0,0.0,0.0,0.4,120.0
1120204,2331,鯖魚,彰化,96.0,48.0,35.0,84.7,47.9
1120204,2341,（日本）白帶魚,台北,289.1,131.2,47.6,960.4,146.1
1120204,2341,（日本）白帶魚,台南,250.0,250.0,250.0,29.3,250.0
1120204,2341,（日本）白帶魚,埔心,222.9,130.9,65.6,1533.0,136.3
1120204,2341,（日本）白帶魚,新營,248.5,193.9,131.6,153.6,192.3
1120204,2411,龍舌,台北,113.3,65.7,60.0,56.4,74.1
1120204,2440,石狗公,埔心,309.1,288.2,264.8,123.1,287.7
1120204,2440,石狗公,嘉義,303.8,281.3,263.8,64.5,282.3
1120204,2441,牛尾,埔心,111.0,111.0,111.0,0.8,111.0
1120204,2482,紅鰱魚,台中,0.0,150.0,0.0,130.0,150.0
1120204,2483,青衣,台中,0.0,185.0,0.0,15.0,185.0
1120204,2531,國光、角仔魚,台北,57.6,36.4,30.0,39.1,39.4
1120204,2532,九岩,嘉義,202.0,199.1,198.0,19.5,199.4
1120204,2562,什魚,斗南,121.0,81.4,77.0,18.6,88.4
1120204,2562,什魚,埔心,128.1,70.7,6.0,13.1,69.3
1120204,2571,剝皮魚,花蓮,0.0,200.0,0.0,19.3,200.0
1120204,2609,其他烏魚,新竹,177.5,83.2,61.0,35.9,97.7
1120204,2611,水針,台中,0.0,210.0,0.0,1.0,210.0
1120204,2782,鮭魚頭/尾,桃園,0.0,50.0,0.0,176.0,50.0
1120204,2999,其他非凍結魚,新竹,169.2,89.4,61.5,870.9,99.8
1120204,3099,其他鯧類(凍),彰化,140.0,120.0,110.0,46.0,120.4
1120204,3106,勿仔(凍),苗栗,230.0,200.0,170.0,132.0,195.4
1120204,3132,紅肉旗(凍),東港,0.0,100.0,0.0,88.0,100.0
1120204,3139,其他旗魚(凍),東港,0.0,30.0,0.0,499.0,30.0
1120204,3163,花枝(凍),三重,0.0,0.0,20.0,95.7,20.0
1120204,3165,軟舌(凍),新竹,250.0,0.0,0.0,100.0,250.0
1120204,3166,小卷(凍),興達港,0.0,0.0,0.0,20.0,200.0
1120204,3261,肉魚(凍),苗栗,130.0,125.0,120.0,32.0,126.2
1120204,3341,（日本）白帶魚凍,嘉義,50.0,50.0,50.0,28.0,50.0
1120204,3521,秋刀(凍),台中,0.0,85.0,0.0,200.0,85.0
1120204,3641,比目魚,台中,0.0,280.0,0.0,530.0,280.0
1120204,3781,鮭魚(凍),埔心,290.9,279.5,269.3,448.8,279.8
1120204,4010,溪蝦,桃園,172.0,150.0,0.0,16.0,161.0
1120204,4051,斑節蝦海,澎湖,1250.0,734.6,500.0,81.0,790.7
1120204,4071,劍蝦,埔心,169.0,169.0,161.6,183.0,167.5
1120204,4071,劍蝦,新營,160.0,154.3,151.0,40.0,154.8
1120204,4091,厚殼蝦海,澎湖,280.0,280.0,280.0,40.0,280.0
1120204,4513,三點仔,興達港,0.0,0.0,0.0,20.0,250.0
1120204,4522,市仔管,台中,0.0,52.0,0.0,1.0,52.0
1120204,4999,其他蟹類,台北,200.0,108.8,54.6,658.4,116.2
1120204,5012,牡蠣養,三重,85.0,58.5,42.9,761.0,53.7
1120204,5022,文蛤養,桃園,160.0,100.0,0.0,660.0,133.0
1120204,6031,魚丸,彰化,67.0,67.0,67.0,35.0,67.0
1120204,6081,熟鯖魚,埔心,146.5,122.6,55.0,362.0,113.8
1120204,6081,熟鯖魚,桃園,0.0,92.0,0.0,110.0,92.0
1120204,6101,海菜,苗栗,0.0,0.0,10.0,50.0,10.0
1120204,1011,吳郭魚,埔心,58.0,57.0,40.9,6059.4,54.0
1120204,1012,尼羅紅魚,埔心,128.1,123.9,107.5,198.0,121.5
1120204,1022,鯽魚,台北,64.7,51.7,40.7,202.0,52.1
1120204,1023,草魚,埔心,121.2,117.5,93.1,306.7,113.3
1120204,1041,虱目魚,苗栗,130.0,112.5,95.0,134.4,100.2
1120204,1041,虱目魚,彰化,160.0,130.0,121.0,1000.0,130.2
1120204,1061,豆仔,台中,0.0,156.7,0.0,102.0,156.7
1120204,1061,豆仔,新營,151.0,149.6,149.0,48.0,149.8
1120204,1071,金目鱸,新竹,128.0,119.0,77.4,748.0,112.5
1120204,1072,加州鱸,嘉義,122.9,113.7,109.0,216.4,114.6
1120204,1073,七星鱸,台中,186.8,136.5,114.6,592.0,135.5
1120204,1073,七星鱸,埔心,123.1,91.5,81.6,480.0,95.8
1120204,1074,銀花鱸,台北,114.6,90.7,90.0,52.8,95.3
1120204,1074,銀花鱸,埔心,175.7,144.1,138.0,69.6,149.2
1120204,1086,三角仔【養】,新營,203.0,185.8,173.5,38.5,186.8
1120204,1086,三角仔【養】,彰化,500.0,360.0,156.0,80.7,359.6
1120204,1102,泥鰍,佳里,165.0,165.0,165.0,12.0,165.0
1120204,1162,赤翅,台中,0.0,198.0,0.0,36.0,198.0
1120204,1163,黑鯛,斗南,198.0,198.0,198.0,18.0,198.0
1120204,1171,青斑,三重,0.0,0.0,145.0,127.1,145.0
1120204,1171,青斑,斗南,160.3,158.3,153.0,90.0,157.7
1120204,1171,青斑,埔心,165.1,154.9,143.2,198.0,154.6
1120204,1173,龍膽石斑,三重,208.3,0.0,0.0,26.1,208.3
1120204,1173,龍膽石斑,彰化,370.0,302.0,3.0,254.8,301.6
1120204,1181,黃臘鰺(紅杉),台中,293.0,238.4,131.3,563.0,186.2
1120204,1181,黃臘鰺(紅杉),新營,103.8,63.7,37.7,363.3,66.5
1120204,1272,午仔魚,斗南,211.0,153.3,111.1,720.0,156.4
1120204,1272,午仔魚,桃園,208.7,156.5,131.6,846.0,159.8
1120204,2011,加臘,台中,535.5,342.2,163.0,34.0,329.9
1120204,2012,赤宗,佳里,230.0,230.0,230.0,16.0,230.0
1120204,2013,盤仔,台北,243.3,93.2,18.7,609.9,108.3
1120204,2013,盤仔,埔心,135.0,59.1,27.4,96.5,68.0
1120204,2013,盤仔,桃園,100.0,30.1,23.0,212.4,37.0
1120204,2017,花身,梓官,559.7,537.0,403.0,86.7,514.8
1120204,2031,赤海,嘉義,324.2,284.7,242.5,29.3,284.1
1120204,2041,秋姑,梓官,279.9,82.5,20.2,82.8,109.5
1120204,2051,紅目鰱,台北,500.0,455.1,269.6,155.1,427.0
1120204,2051,紅目鰱,梓官,900.0,713.5,450.0,5.3,698.1
1120204,2061,黃花,台中,305.9,167.9,159.7,3053.0,166.2
1120204,2064,白口,彰化,228.0,199.0,136.0,155.6,198.9
1120204,2073,硬尾,三重,0.0,50.0,0.0,892.5,50.0
1120204,2073,硬尾,台中,0.0,20.5,0.0,16.0,20.5
1120204,2079,紅魽,台北,300.0,270.8,108.2,42.5,244.1
1120204,2079,紅魽,岡山,168.9,150.4,143.1,79.6,152.6
1120204,2085,鰺魚,新竹,0.0,50.0,0.0,2.6,50.0
1120204,2091,白鯧,台中,801.0,641.3,250.0,32.0,520.5
1120204,2091,白鯧,苗栗,525.0,357.5,190.0,30.7,337.3
1120204,2092,黑鯧,台北,140.5,100.0,97.6,1124.6,107.9
1120204,2115,小串仔,興達港,0.0,0.0,0.0,50.0,60.0
1120204,2121,真鰹,台中,88.0,69.0,58.0,108.0,66.8
1120204,2132,紅肉旗,東港,220.0,133.5,110.0,360.0,146.1
1120204,2136,旗魚肉,台中,240.0,220.7,200.0,131.0,218.4
1120204,2136,旗魚肉,埔心,272.6,209.9,182.0,68.0,216.9
1120204,2139,其他旗魚,埔心,82.0,80.0,69.4,27.4,78.3
1120204,2141,土魠,三重,300.0,300.0,300.0,76.6,300.0
1120204,2141,土魠,佳里,600.0,520.0,450.0,92.9,516.0
1120204,2141,土魠,嘉義,477.6,384.0,280.7,146.3,382.0
1120204,2151,大鯊,桃園,137.0,0.0,0.0,20.5,137.0
1120204,2159,其他鯊魚,埔心,171.3,151.9,85.0,111.0,142.4
1120204,2162,墨魚賊,苗栗,105.0,0.0,0.0,45.0,105.0
1120204,2163,花枝,台北,228.8,200.0,162.1,351.1,198.2
1120204,2163,花枝,苗栗,215.0,207.5,200.0,40.0,204.5
1120204,2163,花枝,梓官,235.6,172.4,121.1,245.3,174.8
1120204,2164,透抽,佳里,300.0,300.0,280.0,52.5,296.0
1120204,2164,透抽,新竹,312.4,267.1,238.0,132.2,270.3
1120204,2169,章魚,斗南,156.0,156.0,156.0,15.0,156.0
1120204,2169,章魚,梓官,235.0,198.7,140.4,70.4,194.3
1120204,2181,馬頭魚,台中,642.5,307.6,118.3,834.0,168.4
1120204,2191,龍尖、青嘴,台北,0.0,200.0,0.0,4.2,200.0
1120204,2201,石斑魚,梓官,685.7,461.3,317.0,74.0,477.3
1120204,2242,變身苦,梓官,300.0,262.2,209.4,33.5,259.2
1120204,2251,皮刀,三重,0.0,0.0,48.4,220.8,48.4
1120204,2261,肉魚,斗南,228.8,162.3,116.3,201.0,166.4
1120204,2261,肉魚,岡山,159.3,145.8,89.1,135.0,137.2
1120204,2261,肉魚,嘉義,316.2,197.3,132.0,699.0,208.0
1120204,2291,暑魚,台中,0.0,44.0,0.0,22.0,44.0
1120204,2301,尖梭,台北,213.1,85.9,64.8,53.3,107.1
1120204,2331,鯖魚,桃園,58.0,53.0,47.0,182.3,50.1
1120204,2341,（日本）白帶魚,三重,0.0,105.0,52.4,828.6,62.6
1120204,2441,牛尾,梓官,163.4,96.2,27.3,11.3,95.8
1120204,2481,英哥,台中,410.6,304.6,259.2,204.0,302.1
1120204,2481,英哥,岡山,274.4,264.2,218.5,13.3,257.1
1120204,2501,赤筆,梓官,850.0,759.7,600.0,2.4,745.8
1120204,2501,赤筆,彰化,447.0,376.0,300.0,16.4,376.4
1120204,2512,加志,梓官,410.0,326.7,300.0,9.5,338.0
1120204,2571,剝皮魚,梓官,330.0,330.0,330.0,1.2,330.0
1120204,2603,烏殼,梓官,120.0,120.0,120.0,3.6,120.0
1120204,2781,鮭魚,台中,0.0,350.0,0.0,940.0,350.0
1120204,2781,鮭魚,台北,352.2,286.6,200.0,2336.0,282.4
1120204,2782,鮭魚頭/尾,埔心,117.8,82.4,47.0,292.3,82.4
1120204,3112,大眼鮪凍,東港,0.0,50.0,0.0,1501.0,50.0
1120204,3133,黑皮旗凍,台北,0.0,100.0,0.0,1300.0,100.0
1120204,3151,大鯊【凍】,三重,0.0,50.0,41.5,248.5,44.3
1120204,3163,花枝(凍),新竹,0.0,55.0,0.0,120.0,55.0
1120204,3164,透抽(凍),新竹,280.0,0.0,0.0,70.0,280.0
1120204,3521,秋刀(凍),埔心,85.2,85.0,84.7,200.0,85.0
1120204,3521,秋刀(凍),新竹,80.0,78.9,78.0,209.2,79.0
1120204,3521,秋刀(凍),嘉義,102.0,101.5,101.5,200.0,101.6
1120204,3781,鮭魚(凍),桃園,275.8,265.0,0.0,98.2,270.0
1120204,3781,鮭魚(凍),彰化,289.0,281.0,260.0,186.8,281.3
1120204,4016,蝦仁,苗栗,120.0,0.0,0.0,75.0,120.0
1120204,4032,泰國蝦養,興達港,0.0,0.0,0.0,40.0,160.0
1120204,4071,劍蝦,彰化,290.0,221.0,134.0,234.1,220.6
1120204,4509,其他蝦類,埔心,405.0,289.4,90.0,160.4,272.6
1120204,4511,蟳,台北,200.0,195.7,178.3,230.0,195.7
1120204,4512,紅蟳,新竹,530.8,486.2,460.0,13.0,489.8
1120204,5012,牡蠣養,台北,209.3,137.0,50.0,1618.4,134.0
1120204,5111,鳳螺(海),台中,0.0,150.0,0.0,30.0,150.0
1120204,5999,其他貝類,新竹,0.0,30.0,0.0,930.0,30.0
1120204,6009,比目魚片,台中,0.0,280.0,0.0,140.0,280.0
1120204,6009,比目魚片,埔心,633.4,172.2,164.0,353.0,262.8
1120204,6010,鮭魚片,斗南,420.0,400.6,363.7,90.0,397.1
1120204,6010,鮭魚片,台中,0.0,275.0,0.0,32.0,275.0
1120204,6010,鮭魚片,桃園,110.0,0.0,0.0,126.0,110.0
1120204,6021,鹹魚,台南,33.0,33.0,33.0,406.0,33.0
1120204,6021,鹹魚,彰化,135.0,104.0,45.0,108.0,104.4
1120204,6101,海菜,埔心,18.0,17.1,16.0,190.0,17.1
1120204,6101,海菜,桃園,55.0,0.0,0.0,45.0,55.0
1120204,6101,海菜,澎湖,200.0,200.0,200.0,75.0,200.0
1120204,6112,魚卵,埔心,71.0,71.0,71.0,140.0,71.0
1120204,6114,魚肉,埔心,80.0,80.0,80.0,122.0,80.0
1120204,1011,吳郭魚,台中,61.4,61.0,42.1,6654.0,57.3
1120204,1011,吳郭魚,佳里,45.0,43.0,40.0,185.0,43.0
1120204,1012,尼羅紅魚,斗南,96.0,95.5,90.0,96.0,94.5
1120204,1019,其他吳郭,埔心,135.0,124.7,75.1,225.5,116.9
1120204,1019,其他吳郭,彰化,135.0,112.0,70.0,261.2,112.2
1120204,1022,鯽魚,台中,0.0,50.0,0.0,23.0,50.0
1120204,1023,草魚,斗南,125.0,123.9,115.3,75.4,122.4
1120204,1024,大頭鰱,埔心,70.0,53.3,39.2,387.0,53.8
1120204,1024,大頭鰱,新竹,0.0,40.0,0.0,49.6,40.0
1120204,1027,烏鰡,埔心,125.0,125.0,125.0,14.5,125.0
1120204,1041,虱目魚,台北,121.2,119.2,109.2,2784.0,117.6
1120204,1041,虱目魚,新竹,126.3,75.8,70.0,748.0,84.8
